id,name,category_id,category_name,quantity,unit,unit_cost,supplier,lot,min_stock,deleted_at,purchase_date,stock_movements_sum_qty,created_at,updated_at
cmnjwqicq0039chydfe9ur2ve,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,0.7,Costo unitario (hoja): — | Cantidad (hoja): 1000 ml,seed:receta:jarra-de-aromatica-con-fruta:L2,0.0,2026-04-05T00:56:48.255Z,2026-04-04T05:44:05.738Z,0,2026-04-04T05:44:05.738Z,2026-04-05T00:56:48.255Z
cmnjwqicr003achydsw01rw2b,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-aromatica-con-fruta:L3,0.0,2026-04-05T00:56:48.254Z,2026-04-04T05:44:05.739Z,0,2026-04-04T05:44:05.739Z,2026-04-05T00:56:48.254Z
cmnjwqics003bchydh171ldef,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1560.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-aromatica-con-fruta:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T05:44:05.740Z,0,2026-04-04T05:44:05.740Z,2026-04-05T00:48:10.092Z
cmnkrlq940000gvyd9g3zoaps,Cerveza,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,10.61,Costo unitario (hoja): — | Cantidad (hoja): 330 ml,seed:receta:cerveza-michelada:L0,0.0,2026-04-05T00:56:48.258Z,2026-04-04T20:08:10.792Z,0,2026-04-04T20:08:10.792Z,2026-04-05T00:56:48.258Z
cmnkrlq9g0001gvydp7woj1av,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,13.33,Costo unitario (hoja): — | Cantidad (hoja): 30 ml,seed:receta:cerveza-michelada:L1,0.0,2026-04-05T00:56:48.257Z,2026-04-04T20:08:10.804Z,0,2026-04-04T20:08:10.804Z,2026-04-05T00:56:48.257Z
cmnkrlq9j0002gvyd2jaspwe5,Sal / picante,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,100.0,Costo unitario (hoja): — | Cantidad (hoja): 1 porción,seed:receta:cerveza-michelada:L2,0.0,2026-04-05T00:56:48.256Z,2026-04-04T20:08:10.807Z,0,2026-04-04T20:08:10.807Z,2026-04-05T00:56:48.257Z
cmnkrlq9l0003gvydo44utofz,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:cerveza-michelada:L3,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.809Z,0,2026-04-04T20:08:10.809Z,2026-04-05T00:48:10.092Z
cmnkrlqa80009gvydbgzwndq7,Fruta cítrica,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,16.67,Costo unitario (hoja): — | Cantidad (hoja): 300 g,seed:receta:jarra-de-hervidos:L0,0.0,2026-04-05T00:56:48.265Z,2026-04-04T20:08:10.832Z,0,2026-04-04T20:08:10.832Z,2026-04-05T00:56:48.265Z
cmnkrlqaa000agvydasn51eg8,Licor artesanal (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,17.0,Costo unitario (hoja): $17/ml | Cantidad (hoja): 213 ml,seed:receta:jarra-de-hervidos:L1,0.0,2026-04-05T00:56:48.264Z,2026-04-04T20:08:10.834Z,0,2026-04-04T20:08:10.834Z,2026-04-05T00:56:48.264Z
cmnkrlqab000bgvydteqg3kje,Azúcar,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,g,10.0,Costo unitario (hoja): — | Cantidad (hoja): 80 g,seed:receta:jarra-de-hervidos:L2,0.0,2026-04-05T00:56:48.262Z,2026-04-04T20:08:10.835Z,0,2026-04-04T20:08:10.835Z,2026-04-05T00:56:48.262Z
cmnkrlqac000cgvyd1j9hxtjx,Agua (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,ml,0.7,Costo unitario (hoja): — | Cantidad (hoja): 1000 ml,seed:receta:jarra-de-hervidos:L3,0.0,2026-04-05T00:56:48.261Z,2026-04-04T20:08:10.836Z,0,2026-04-04T20:08:10.836Z,2026-04-05T00:56:48.261Z
cmnkrlqad000dgvydktn3ajw6,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-hervidos:L4,0.0,2026-04-05T00:56:48.259Z,2026-04-04T20:08:10.837Z,0,2026-04-04T20:08:10.837Z,2026-04-05T00:56:48.260Z
cmnkrlqae000egvydl7i21u7n,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3186.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:jarra-de-hervidos:L5,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.838Z,0,2026-04-04T20:08:10.838Z,2026-04-05T00:48:10.092Z
cmnkrlqas000mgvydqwg3w43k,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,3000.0,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:coctel-arandano:L0,0.0,2026-04-05T00:56:48.268Z,2026-04-04T20:08:10.852Z,0,2026-04-04T20:08:10.852Z,2026-04-05T00:56:48.268Z
cmnkrlqat000ngvydzf4nu52i,Sirope arándano,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L1,0.0,2026-04-05T00:56:48.267Z,2026-04-04T20:08:10.853Z,0,2026-04-04T20:08:10.853Z,2026-04-05T00:56:48.267Z
cmnkrlqay000ogvydjt7w0r8f,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L2,0.0,2026-04-05T00:56:48.266Z,2026-04-04T20:08:10.858Z,0,2026-04-04T20:08:10.858Z,2026-04-05T00:56:48.267Z
cmnkrlqb1000pgvydc312bfuq,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L3,0.0,2026-04-05T00:56:48.266Z,2026-04-04T20:08:10.861Z,0,2026-04-04T20:08:10.861Z,2026-04-05T00:56:48.266Z
cmnkrlqb2000qgvyd71veuoya,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2400.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:coctel-arandano:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.862Z,0,2026-04-04T20:08:10.862Z,2026-04-05T00:48:10.092Z
cmnkrlqbf000xgvydae37fjek,Tequila (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,3000.0,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:margarita:L0,0.0,2026-04-05T00:56:48.273Z,2026-04-04T20:08:10.875Z,0,2026-04-04T20:08:10.875Z,2026-04-05T00:56:48.273Z
cmnkrlqbi000ygvyd5qz56zpj,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,400.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L1,0.0,2026-04-05T00:56:48.273Z,2026-04-04T20:08:10.878Z,0,2026-04-04T20:08:10.878Z,2026-04-05T00:56:48.273Z
cmnkrlqbl000zgvydb2e4a57o,Sirope,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,600.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L2,0.0,2026-04-05T00:56:48.270Z,2026-04-04T20:08:10.881Z,0,2026-04-04T20:08:10.881Z,2026-04-05T00:56:48.270Z
cmnkrlqbp0010gvyd50yfqn4l,Sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,100.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L3,0.0,2026-04-05T00:56:48.269Z,2026-04-04T20:08:10.885Z,0,2026-04-04T20:08:10.885Z,2026-04-05T00:56:48.269Z
cmnkrlqbr0011gvydluhj0edz,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L4,0.0,2026-04-05T00:56:48.269Z,2026-04-04T20:08:10.887Z,0,2026-04-04T20:08:10.887Z,2026-04-05T00:56:48.269Z
cmnkrlqbt0012gvyd46xtkdy4,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L5,0.0,2026-04-05T00:56:48.268Z,2026-04-04T20:08:10.889Z,0,2026-04-04T20:08:10.889Z,2026-04-05T00:56:48.268Z
cmnkrlqbv0013gvyd5fs4xctb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2280.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:margarita:L6,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.891Z,0,2026-04-04T20:08:10.891Z,2026-04-05T00:48:10.092Z
cmnkrlqcm001cgvydq6th6uih,Ron (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,2200.0,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,seed:receta:pina-colada:L0,0.0,2026-04-05T00:56:48.276Z,2026-04-04T20:08:10.918Z,0,2026-04-04T20:08:10.918Z,2026-04-05T00:56:48.276Z
cmnkrlqcr001dgvydd2x1fezi,Crema de coco,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L1,0.0,2026-04-05T00:56:48.275Z,2026-04-04T20:08:10.923Z,0,2026-04-04T20:08:10.923Z,2026-04-05T00:56:48.275Z
cmnkrlqd7001egvydbpx6stuo,Piña,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L2,0.0,2026-04-05T00:56:48.275Z,2026-04-04T20:08:10.939Z,0,2026-04-04T20:08:10.939Z,2026-04-05T00:56:48.275Z
cmnkrlqd8001fgvydd6wq8f8n,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L3,0.0,2026-04-05T00:56:48.274Z,2026-04-04T20:08:10.940Z,0,2026-04-04T20:08:10.940Z,2026-04-05T00:56:48.274Z
cmnkrlqd9001ggvydao497ook,Energía (Indirecto),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L4,0.0,2026-04-05T00:56:48.274Z,2026-04-04T20:08:10.941Z,0,2026-04-04T20:08:10.941Z,2026-04-05T00:56:48.274Z
cmnkrlqda001hgvydpqjgft7g,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2520.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:pina-colada:L5,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.942Z,0,2026-04-04T20:08:10.942Z,2026-04-05T00:48:10.092Z
cmnkrlqdi001pgvydnrjfve9c,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,3000.0,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:negroni:L0,0.0,2026-04-05T00:56:48.281Z,2026-04-04T20:08:10.950Z,0,2026-04-04T20:08:10.950Z,2026-04-05T00:56:48.281Z
cmnkrlqdl001qgvydkd4zq669,Campari,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,3000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L1,0.0,2026-04-05T00:56:48.281Z,2026-04-04T20:08:10.953Z,0,2026-04-04T20:08:10.953Z,2026-04-05T00:56:48.281Z
cmnkrlqdm001rgvydqx4xwwnz,Naranja,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L2,0.0,2026-04-05T00:56:48.280Z,2026-04-04T20:08:10.954Z,0,2026-04-04T20:08:10.954Z,2026-04-05T00:56:48.280Z
cmnkrlqdn001sgvyd5mccazj3,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L3,0.0,2026-04-05T00:56:48.278Z,2026-04-04T20:08:10.955Z,0,2026-04-04T20:08:10.955Z,2026-04-05T00:56:48.278Z
cmnkrlqdo001tgvyd6qxhe2fy,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2850.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:negroni:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.956Z,0,2026-04-04T20:08:10.956Z,2026-04-05T00:48:10.092Z
cmnkrlqdu0020gvydyisqui8m,Vodka (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,2200.0,Costo unitario (hoja): $2.200/oz | Cantidad (hoja): 2 oz,seed:receta:moscow-mule:L0,0.0,2026-04-05T00:56:48.285Z,2026-04-04T20:08:10.962Z,0,2026-04-04T20:08:10.962Z,2026-04-05T00:56:48.285Z
cmnkrlqdv0021gvydvjgbaxze,Ginger beer,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2000.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L1,0.0,2026-04-05T00:56:48.284Z,2026-04-04T20:08:10.963Z,0,2026-04-04T20:08:10.963Z,2026-04-05T00:56:48.284Z
cmnkrlqdw0022gvyddj1alocn,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L2,0.0,2026-04-05T00:56:48.283Z,2026-04-04T20:08:10.964Z,0,2026-04-04T20:08:10.964Z,2026-04-05T00:56:48.283Z
cmnkrlqdx0023gvydi70woeiu,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L3,0.0,2026-04-05T00:56:48.282Z,2026-04-04T20:08:10.965Z,0,2026-04-04T20:08:10.965Z,2026-04-05T00:56:48.282Z
cmnkrlqdy0024gvydtlsn1az9,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2070.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:moscow-mule:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.966Z,0,2026-04-04T20:08:10.966Z,2026-04-05T00:48:10.092Z
cmnkrlqe5002bgvydeh8rrev1,Ginebra (cóctel),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,3000.0,Costo unitario (hoja): $3.000/oz | Cantidad (hoja): 2 oz,seed:receta:gin-tonic:L0,0.0,2026-04-05T00:56:48.291Z,2026-04-04T20:08:10.973Z,0,2026-04-04T20:08:10.973Z,2026-04-05T00:56:48.291Z
cmnkrlqe6002cgvydc51880gs,Tónica,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L1,0.0,2026-04-05T00:56:48.288Z,2026-04-04T20:08:10.974Z,0,2026-04-04T20:08:10.974Z,2026-04-05T00:56:48.288Z
cmnkrlqe7002dgvyd7hbjlewx,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L2,0.0,2026-04-05T00:56:48.287Z,2026-04-04T20:08:10.975Z,0,2026-04-04T20:08:10.975Z,2026-04-05T00:56:48.287Z
cmnkrlqe8002egvyd7fm64w05,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L3,0.0,2026-04-05T00:56:48.286Z,2026-04-04T20:08:10.976Z,0,2026-04-04T20:08:10.976Z,2026-04-05T00:56:48.286Z
cmnkrlqe9002fgvyd6966yalb,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2400.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:gin-tonic:L4,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.977Z,0,2026-04-04T20:08:10.977Z,2026-04-05T00:48:10.092Z
cmnkrlqef002mgvydzd6cdlq8,Whisky Old Parr,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,6800.0,Costo unitario (hoja): $6.800/oz | Cantidad (hoja): 2 oz,seed:receta:whisky-en-las-rocas:L0,0.0,2026-04-05T00:56:48.293Z,2026-04-04T20:08:10.983Z,0,2026-04-04T20:08:10.983Z,2026-04-05T00:56:48.293Z
cmnkrlqeh002ngvyd8xl6khw4,Hielo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,200.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:whisky-en-las-rocas:L1,0.0,2026-04-05T00:56:48.292Z,2026-04-04T20:08:10.985Z,0,2026-04-04T20:08:10.985Z,2026-04-05T00:56:48.292Z
cmnkrlqeh002ogvydn3uycoxs,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,4140.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:whisky-en-las-rocas:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.985Z,0,2026-04-04T20:08:10.985Z,2026-04-05T00:48:10.092Z
cmnkrlqep002tgvydfvjcj3iw,Vodka Smirnoff Tamarindo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,2600.0,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,seed:receta:shot-vodka:L0,0.0,2026-04-05T00:56:48.296Z,2026-04-04T20:08:10.993Z,0,2026-04-04T20:08:10.993Z,2026-04-05T00:56:48.296Z
cmnkrlqeq002ugvydzp96leea,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-vodka:L1,0.0,2026-04-05T00:56:48.294Z,2026-04-04T20:08:10.994Z,0,2026-04-04T20:08:10.994Z,2026-04-05T00:56:48.294Z
cmnkrlqet002vgvyde875nusp,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,870.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-vodka:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:10.997Z,0,2026-04-04T20:08:10.997Z,2026-04-05T00:48:10.092Z
cmnkrlqf10030gvydt28i5vr0,Tequila Olmeca,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,4400.0,Costo unitario (hoja): $4.400 | Cantidad (hoja): 1 oz,seed:receta:shot-tequila:L0,0.0,2026-04-05T00:56:48.297Z,2026-04-04T20:08:11.005Z,0,2026-04-04T20:08:11.005Z,2026-04-05T00:56:48.297Z
cmnkrlqf20031gvydqnkxgoy1,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-tequila:L1,0.0,2026-04-05T00:56:48.296Z,2026-04-04T20:08:11.006Z,0,2026-04-04T20:08:11.006Z,2026-04-05T00:56:48.297Z
cmnkrlqf30032gvydvoxji4uk,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1410.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-tequila:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:11.007Z,0,2026-04-04T20:08:11.007Z,2026-04-05T00:48:10.092Z
cmnkrlqf90037gvydq950itex,Aguardiente Nariño / Amarillo,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,2600.0,Costo unitario (hoja): $2.600 | Cantidad (hoja): 1 oz,seed:receta:shot-aguardiente:L0,0.0,2026-04-05T00:56:48.298Z,2026-04-04T20:08:11.013Z,0,2026-04-04T20:08:11.013Z,2026-04-05T00:56:48.299Z
cmnkrlqfb0038gvyddpsl7f25,Limón / sal,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-aguardiente:L1,0.0,2026-04-05T00:56:48.298Z,2026-04-04T20:08:11.015Z,0,2026-04-04T20:08:11.015Z,2026-04-05T00:56:48.298Z
cmnkrlqfc0039gvydf55z8737,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,870.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-aguardiente:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:11.016Z,0,2026-04-04T20:08:11.016Z,2026-04-05T00:48:10.092Z
cmnkrlqfh003egvydvf1f08jk,Ginebra Gordon’s,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,3800.0,Costo unitario (hoja): $3.800 | Cantidad (hoja): 1 oz,seed:receta:shot-ginebra:L0,0.0,2026-04-05T00:56:48.300Z,2026-04-04T20:08:11.021Z,0,2026-04-04T20:08:11.021Z,2026-04-05T00:56:48.300Z
cmnkrlqfi003fgvyd0y32ccyc,Limón / aceituna,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-ginebra:L1,0.0,2026-04-05T00:56:48.299Z,2026-04-04T20:08:11.022Z,0,2026-04-04T20:08:11.022Z,2026-04-05T00:56:48.299Z
cmnkrlqfj003ggvyd2m9dvhya,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,1230.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-ginebra:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:11.023Z,0,2026-04-04T20:08:11.023Z,2026-04-05T00:48:10.092Z
cmnkrlqfp003lgvyda1gaqkzr,Whisky Old Parr,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,oz,6800.0,Costo unitario (hoja): $6.800 | Cantidad (hoja): 1 oz,seed:receta:shot-whisky:L0,0.0,2026-04-05T00:56:48.302Z,2026-04-04T20:08:11.029Z,0,2026-04-04T20:08:11.029Z,2026-04-05T00:56:48.302Z
cmnkrlqfq003mgvyd75hzln4r,Limón,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-whisky:L1,0.0,2026-04-05T00:56:48.301Z,2026-04-04T20:08:11.030Z,0,2026-04-04T20:08:11.030Z,2026-04-05T00:56:48.301Z
cmnkrlqfs003ngvyd8mzf5zfn,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,2130.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:shot-whisky:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:08:11.032Z,0,2026-04-04T20:08:11.032Z,2026-04-05T00:48:10.092Z
cmnkrtcwf0000xtyde3vi4q0p,Tostada integral,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,und,400.0,Costo unitario (hoja): $400 | Cantidad (hoja): 1 und,seed:receta:tostadas:L0,0.0,2026-04-05T00:56:48.303Z,2026-04-04T20:14:06.735Z,0,2026-04-04T20:14:06.735Z,2026-04-05T00:56:48.303Z
cmnkrtcwl0001xtydoqzjmkng,Mantequilla / mermelada,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,400.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:tostadas:L1,0.0,2026-04-05T00:56:48.302Z,2026-04-04T20:14:06.741Z,0,2026-04-04T20:14:06.741Z,2026-04-05T00:56:48.302Z
cmnkrtcwo0002xtyddpt1k8fm,Administración (30%),cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,240.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:tostadas:L2,0.0,2026-04-05T00:48:10.090Z,2026-04-04T20:14:06.744Z,0,2026-04-04T20:14:06.744Z,2026-04-05T00:48:10.092Z
cmnkrtcxm0007xtydctg858dv,Pan suave,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,und,800.0,Costo unitario (hoja): — | Cantidad (hoja): 1 und,seed:receta:hot-dog:L0,0.0,2026-04-05T00:56:48.313Z,2026-04-04T20:14:06.778Z,0,2026-04-04T20:14:06.778Z,2026-04-05T00:56:48.313Z
cmnkrtcxo0008xtyd54m2mbth,Salchicha premium,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,und,2500.0,Costo unitario (hoja): — | Cantidad (hoja): 1 und,seed:receta:hot-dog:L1,0.0,2026-04-05T00:56:48.312Z,2026-04-04T20:14:06.780Z,0,2026-04-04T20:14:06.780Z,2026-04-05T00:56:48.312Z
cmnkrtcxr0009xtyd4xij8ky5,Queso,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,800.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L2,0.0,2026-04-05T00:56:48.311Z,2026-04-04T20:14:06.783Z,0,2026-04-04T20:14:06.783Z,2026-04-05T00:56:48.311Z
cmnkrtcxs000axtyd2lh2dkhy,Papa triturada,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,500.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L3,0.0,2026-04-05T00:56:48.309Z,2026-04-04T20:14:06.784Z,0,2026-04-04T20:14:06.784Z,2026-04-05T00:56:48.309Z
cmnkrtcxt000bxtydfdyqrcuj,Salsas,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L4,0.0,2026-04-05T00:56:48.308Z,2026-04-04T20:14:06.785Z,0,2026-04-04T20:14:06.785Z,2026-04-05T00:56:48.308Z
cmnkrtcxv000cxtydcty89bho,Jalapeños,cmnl1lsg60000trjnqa3tu7aa,Recetas (costeo),10000.0,porción,300.0,Costo unitario (hoja): — | Cantidad (hoja): —,seed:receta:hot-dog:L5,0.0,2026-04-05T00:56:48.304Z,2026-04-04T20:14:06.787Z,0,2026-04-04T20:14:06.787Z,2026-04-05T00:56:48.304Z
